Sl No,Category,Item Code,Item Name,Quantity,Department,Address,Contact Name,Phone,Latitude,Longitude,District
503,Tactical,156,Life Jackets,14 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
504,Tactical,155,Lifebuoy,10 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
505,Tactical,140,Search Light,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
506,Tactical,358,Bucket,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
507,Tactical,357,Rope,4 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
508,Tactical,356,B.A.Set,4 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
509,Tactical,339,Hacksaw,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
510,Tactical,337,Axe,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
511,Tactical,334,Helmet,5 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
512,Tactical,125,Stretcher Harness (Set),4 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
513,Tactical,124,"Gloves Rubber, Tested Up To 25, 000 Volt",6 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
514,Tactical,122,Smoke Blower And Exhauster,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
515,Tactical,118,Heavy Axe,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
516,Tactical,117,Sledge Hammer,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
517,Tactical,106,Chipping Hammer,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION),"KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES (SOUTH FIRE  STATION). Residency Road, Near  Ashok Nagar Police Station",G.  Krishnaswamy,7259571910 / 08022971535,12.965248698818,77.596963810547,Bengaluru
518,Logistics,205,First Aid Kits,58 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
519,Tactical,103,Bolt Cutters ( Shears ),1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
520,Other,177,Co2 Type,163 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
521,Tactical,369,Hand Gloves,100 Pair,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
522,Other,171,Breathing Apparatus Self Contained,10 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
523,Logistics,200,Spine Boards,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
524,Logistics,213,Portable Suction Unit,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
525,Other,365,Air Compressor,3 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
526,Tactical,440,Oxygen Therapy,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
527,Tactical,438,Electro Conductive Gel,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
528,Logistics,229,General Physician,1 Persons,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
529,Tactical,115,Jack With 5 Ton Lift,2 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
530,Tactical,133,Blankets,02 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
531,Tactical,140,Search Light,5 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
532,Tactical,457,Isolation,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
533,Tactical,458,Quarantine Wards,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
534,Tactical,450,Ambulance With Oxygen Support And Other Critical Facilities,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
535,Logistics,220,Mobile Medical Van,1 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
536,Logistics,238,Medical First Responders,30 Persons,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
537,Tactical,446,Ors,50 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
538,Tactical,456,Trained Doctors And Nursing Staff For Covid,2 Persons,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
539,Tactical,461,Wheel Chairs,2 Nos,Volvo Group India  Pvt Ltd,"Yalachahally,  Tavarekere Post, Hosakote  Bangalore-562122",Rajeev  Joglekar,9845976681 / 08066914000,13.132881,77.929621,Bengaluru
540,Logistics,212,Portable Ecg,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
541,Logistics,232,Anesthetist,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
542,Logistics,202,Stretcher Medical Evacuation,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
543,Logistics,210,Portable Xrays,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
544,Logistics,222,Water Tank,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
545,Logistics,226,Anti Snake Venom,10 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
546,Logistics,235,Paramedics,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
547,Logistics,231,Surgeon,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
548,Logistics,221,Water Filter,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
549,Logistics,233,Gynecologist,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
550,Logistics,235,Paramedics,7 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
551,Logistics,208,Oxygen Cylinders,76 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
552,Logistics,236,Lab Technicians,2 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
553,Logistics,225,Vaccines,120 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
554,Logistics,234,Radiologist,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
555,Logistics,233,Gynecologist,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
556,Logistics,229,General Physician,1 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
557,Logistics,238,Medical First Responders,18 Persons,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
558,Logistics,215,Defibrillator,2 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
559,Logistics,214,Mechanical Ventilators,14 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
560,Logistics,229,General Physician,1 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
561,Logistics,224,Bronchodilators,13 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
562,Logistics,201,Stretcher Normal,5 Nos,Yelahanka Taluk  Hospital,"Yelahanka Taluk  Hospital, BEHIND ANAJNEYA  TEMPLE, GANDHINAGAR,  GENERAL HOSPITAL  YELAHANKA, YELAHANKA  OLD TOWN, BANGALORE-  560064",INDUMATHI M,7026628785 / 0,13.098262,77.584382,Bengaluru
563,Tactical,411,Pulse Oximeter,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
564,Tactical,467,Thermal Scanner,1 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
565,Tactical,410,Thermometer,4 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
566,Tactical,389,Gum Boots,4 Pair,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
567,Tactical,370,Sanitizer Spray,3 Liter,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
568,Tactical,368,Mask,100 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
569,Logistics,226,Anti Snake Venom,1 Vials,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
570,Other,179,Dcp Type,2500 Kg,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
571,Tactical,150,Search And Rescue Teams For Collapsed Structures,3 Team,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
572,Logistics,229,General Physician,1 Persons,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
573,Logistics,238,Medical First Responders,60 Persons,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
574,Tactical,374,Driver Hmv,3 Persons,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
575,Tactical,373,Driver Lmv,5 Persons,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
576,Tactical,375,Labour,25 Persons,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
577,Other,179,Dcp Type,81 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
578,Other,178,Foam Type,5000 Liter,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
579,Other,177,Co2 Type,47 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
580,Other,176,Abc Type,15 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
581,Other,365,Air Compressor,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
582,Other,342,Pump,5 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
583,Other,171,Breathing Apparatus Self Contained,1 Sets,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
584,Other,361,Fire Proof Sheet,1 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
585,Other,361,Fire Proof Sheet,1 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
586,Other,167,Suit Fire Proximity,1 Sets,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
587,Other,166,Suit Fire Entry,1 Sets,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
588,Tactical,140,Search Light,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
589,Tactical,140,Search Light,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
590,Tactical,360,Hose/Hose Fitting,10 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
591,Tactical,358,Bucket,5 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
592,Tactical,356,B.A.Set,1 Sets,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
593,Tactical,343,Public Address System,1 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
594,Tactical,102,Cold Cutters,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
595,Tactical,334,Helmet,10 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
596,Tactical,137,Soaking Kit,1 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
597,Tactical,131,Slotted Screwdrivers,2 Unit,HPCL Bengaluru  Terminal,"HPCL, Bangalore  Terminal, Nr Devangonthi Railway  Station",Rupak  Anand,9070079988 / 9070079988,12.9767463,77.5752782,Bengaluru
